,index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
1881,1882,2011-03-24,1,0,3,4,0,4,1,2,0.28,1.0,0.194,1
1882,1883,2011-03-24,1,0,3,5,0,4,1,2,0.28,0.93,0.2239,9
1883,1884,2011-03-24,1,0,3,6,0,4,1,2,0.28,0.93,0.2239,41
1884,1885,2011-03-24,1,0,3,7,0,4,1,3,0.26,1.0,0.2239,108
1885,1886,2011-03-24,1,0,3,8,0,4,1,3,0.26,1.0,0.2985,124
1886,1887,2011-03-24,1,0,3,9,0,4,1,2,0.26,0.93,0.2239,97
1887,1888,2011-03-24,1,0,3,10,0,4,1,2,0.26,0.93,0.3284,65
1888,1889,2011-03-24,1,0,3,11,0,4,1,2,0.3,0.81,0.2985,71
1889,1890,2011-03-24,1,0,3,12,0,4,1,2,0.3,0.7,0.3284,94
1890,1891,2011-03-24,1,0,3,13,0,4,1,2,0.32,0.7,0.2239,101
1891,1892,2011-03-24,1,0,3,14,0,4,1,2,0.3,0.7,0.1343,83
1892,1893,2011-03-24,1,0,3,15,0,4,1,2,0.3,0.7,0.2537,90
1893,1894,2011-03-24,1,0,3,16,0,4,1,2,0.3,0.65,0.2239,84
1894,1895,2011-03-24,1,0,3,17,0,4,1,2,0.3,0.7,0.2239,233
1895,1896,2011-03-24,1,0,3,18,0,4,1,2,0.3,0.61,0.2985,214
1896,1897,2011-03-24,1,0,3,19,0,4,1,1,0.3,0.56,0.3881,138
1897,1898,2011-03-24,1,0,3,20,0,4,1,1,0.28,0.61,0.2836,118
1898,1899,2011-03-24,1,0,3,21,0,4,1,1,0.26,0.65,0.2239,78
1899,1900,2011-03-24,1,0,3,22,0,4,1,1,0.26,0.65,0.1642,62
1900,1901,2011-03-24,1,0,3,23,0,4,1,1,0.24,0.65,0.194,33
1901,1902,2011-03-25,1,0,3,0,0,5,1,1,0.24,0.6,0.194,18
1902,1903,2011-03-25,1,0,3,1,0,5,1,1,0.2,0.69,0.1642,5
1903,1904,2011-03-25,1,0,3,2,0,5,1,1,0.2,0.69,0.2239,5
1904,1905,2011-03-25,1,0,3,3,0,5,1,1,0.2,0.69,0.1045,2
1905,1906,2011-03-25,1,0,3,4,0,5,1,1,0.18,0.74,0.1045,5
1906,1907,2011-03-25,1,0,3,5,0,5,1,1,0.18,0.74,0.1642,9
1907,1908,2011-03-25,1,0,3,6,0,5,1,1,0.18,0.74,0.2239,32
1908,1909,2011-03-25,1,0,3,7,0,5,1,1,0.2,0.59,0.3582,104
1909,1910,2011-03-25,1,0,3,8,0,5,1,1,0.22,0.51,0.2836,237
1910,1911,2011-03-25,1,0,3,9,0,5,1,1,0.24,0.48,0.2985,166
1911,1912,2011-03-25,1,0,3,10,0,5,1,1,0.26,0.48,0.0,68
1912,1913,2011-03-25,1,0,3,11,0,5,1,1,0.3,0.45,0.2836,75
1913,1914,2011-03-25,1,0,3,12,0,5,1,1,0.32,0.42,0.2537,145
1914,1915,2011-03-25,1,0,3,13,0,5,1,1,0.32,0.39,0.194,138
1915,1916,2011-03-25,1,0,3,14,0,5,1,1,0.36,0.32,0.3284,133
1916,1917,2011-03-25,1,0,3,15,0,5,1,2,0.34,0.36,0.2537,122
1917,1918,2011-03-25,1,0,3,16,0,5,1,2,0.34,0.34,0.2985,150
1918,1919,2011-03-25,1,0,3,17,0,5,1,2,0.32,0.36,0.3582,225
1919,1920,2011-03-25,1,0,3,18,0,5,1,1,0.3,0.39,0.2537,198
1920,1921,2011-03-25,1,0,3,19,0,5,1,2,0.3,0.36,0.2836,135
1921,1922,2011-03-25,1,0,3,20,0,5,1,2,0.3,0.39,0.1343,81
1922,1923,2011-03-25,1,0,3,21,0,5,1,2,0.3,0.39,0.1642,75
1923,1924,2011-03-25,1,0,3,22,0,5,1,2,0.28,0.38,0.3284,43
1924,1925,2011-03-25,1,0,3,23,0,5,1,2,0.26,0.38,0.2836,39
1925,1926,2011-03-26,1,0,3,0,0,6,0,2,0.26,0.38,0.2836,28
1926,1927,2011-03-26,1,0,3,1,0,6,0,1,0.26,0.38,0.2985,27
1927,1928,2011-03-26,1,0,3,2,0,6,0,1,0.22,0.44,0.2239,25
1928,1929,2011-03-26,1,0,3,3,0,6,0,1,0.2,0.47,0.194,9
1929,1930,2011-03-26,1,0,3,4,0,6,0,1,0.22,0.44,0.2239,6
1930,1931,2011-03-26,1,0,3,5,0,6,0,1,0.2,0.51,0.194,8
1931,1932,2011-03-26,1,0,3,6,0,6,0,1,0.18,0.55,0.194,10
1932,1933,2011-03-26,1,0,3,7,0,6,0,1,0.2,0.51,0.194,41
1933,1934,2011-03-26,1,0,3,8,0,6,0,1,0.22,0.44,0.1343,66
1934,1935,2011-03-26,1,0,3,9,0,6,0,1,0.24,0.41,0.1343,100
1935,1936,2011-03-26,1,0,3,10,0,6,0,1,0.26,0.41,0.1642,125
1936,1937,2011-03-26,1,0,3,11,0,6,0,1,0.28,0.38,0.1642,168
1937,1938,2011-03-26,1,0,3,12,0,6,0,1,0.3,0.36,0.194,227
1938,1939,2011-03-26,1,0,3,13,0,6,0,1,0.32,0.33,0.2239,239
1939,1940,2011-03-26,1,0,3,14,0,6,0,1,0.34,0.29,0.2239,216
1940,1941,2011-03-26,1,0,3,15,0,6,0,1,0.34,0.29,0.194,219
1941,1942,2011-03-26,1,0,3,16,0,6,0,1,0.34,0.23,0.194,248
1942,1943,2011-03-26,1,0,3,17,0,6,0,1,0.32,0.24,0.2239,203
1943,1944,2011-03-26,1,0,3,18,0,6,0,2,0.32,0.21,0.1642,153
1944,1945,2011-03-26,1,0,3,19,0,6,0,2,0.28,0.45,0.2537,138
1945,1946,2011-03-26,1,0,3,20,0,6,0,2,0.28,0.45,0.2537,85
1946,1947,2011-03-26,1,0,3,21,0,6,0,2,0.26,0.44,0.194,51
1947,1948,2011-03-26,1,0,3,22,0,6,0,2,0.28,0.41,0.2239,63
1948,1949,2011-03-26,1,0,3,23,0,6,0,2,0.26,0.44,0.2836,41
1949,1950,2011-03-27,1,0,3,0,0,0,0,2,0.26,0.41,0.1642,31
1950,1951,2011-03-27,1,0,3,1,0,0,0,2,0.24,0.52,0.194,20
1951,1952,2011-03-27,1,0,3,2,0,0,0,3,0.22,0.55,0.194,21
1952,1953,2011-03-27,1,0,3,3,0,0,0,3,0.2,0.69,0.2239,14
1953,1954,2011-03-27,1,0,3,4,0,0,0,3,0.18,0.74,0.1642,6
1954,1955,2011-03-27,1,0,3,6,0,0,0,3,0.16,0.86,0.1343,2
1955,1956,2011-03-27,1,0,3,7,0,0,0,3,0.16,0.86,0.1642,7
1956,1957,2011-03-27,1,0,3,8,0,0,0,1,0.2,0.69,0.2239,14
1957,1958,2011-03-27,1,0,3,9,0,0,0,1,0.22,0.55,0.1343,54
1958,1959,2011-03-27,1,0,3,10,0,0,0,2,0.22,0.55,0.2239,86
1959,1960,2011-03-27,1,0,3,11,0,0,0,2,0.24,0.48,0.1642,108
1960,1961,2011-03-27,1,0,3,12,0,0,0,2,0.26,0.44,0.2239,163
1961,1962,2011-03-27,1,0,3,13,0,0,0,1,0.3,0.39,0.2239,147
1962,1963,2011-03-27,1,0,3,14,0,0,0,1,0.32,0.36,0.1642,164
1963,1964,2011-03-27,1,0,3,15,0,0,0,1,0.32,0.36,0.2836,172
1964,1965,2011-03-27,1,0,3,16,0,0,0,1,0.34,0.34,0.0,143
1965,1966,2011-03-27,1,0,3,17,0,0,0,1,0.32,0.31,0.2537,159
1966,1967,2011-03-27,1,0,3,18,0,0,0,1,0.3,0.33,0.194,137
1967,1968,2011-03-27,1,0,3,19,0,0,0,1,0.3,0.31,0.2239,103
1968,1969,2011-03-27,1,0,3,20,0,0,0,1,0.28,0.36,0.1642,57
1969,1970,2011-03-27,1,0,3,21,0,0,0,1,0.26,0.41,0.1642,36
1970,1971,2011-03-27,1,0,3,22,0,0,0,1,0.26,0.41,0.1642,30
1971,1972,2011-03-27,1,0,3,23,0,0,0,1,0.26,0.44,0.194,19
1972,1973,2011-03-28,1,0,3,0,0,1,1,1,0.22,0.55,0.194,12
1973,1974,2011-03-28,1,0,3,1,0,1,1,1,0.22,0.44,0.194,6
1974,1975,2011-03-28,1,0,3,2,0,1,1,1,0.22,0.44,0.1642,5
1975,1976,2011-03-28,1,0,3,3,0,1,1,1,0.22,0.44,0.1642,2
1976,1977,2011-03-28,1,0,3,5,0,1,1,1,0.18,0.43,0.194,8
1977,1978,2011-03-28,1,0,3,6,0,1,1,1,0.18,0.34,0.2836,40
1978,1979,2011-03-28,1,0,3,7,0,1,1,1,0.2,0.32,0.3284,110
1979,1980,2011-03-28,1,0,3,8,0,1,1,1,0.2,0.34,0.2239,254
1980,1981,2011-03-28,1,0,3,9,0,1,1,2,0.22,0.32,0.2239,121
1981,1982,2011-03-28,1,0,3,10,0,1,1,1,0.24,0.3,0.194,69
1982,1983,2011-03-28,1,0,3,11,0,1,1,2,0.26,0.3,0.2836,57
1983,1984,2011-03-28,1,0,3,12,0,1,1,2,0.26,0.25,0.0,79
1984,1985,2011-03-28,1,0,3,13,0,1,1,2,0.3,0.24,0.2239,83
1985,1986,2011-03-28,1,0,3,14,0,1,1,1,0.32,0.22,0.2239,80
1986,1987,2011-03-28,1,0,3,15,0,1,1,1,0.32,0.24,0.2836,72
1987,1988,2011-03-28,1,0,3,16,0,1,1,1,0.34,0.23,0.2239,132
1988,1989,2011-03-28,1,0,3,17,0,1,1,1,0.34,0.23,0.2985,252
1989,1990,2011-03-28,1,0,3,18,0,1,1,1,0.32,0.21,0.2836,241
1990,1991,2011-03-28,1,0,3,19,0,1,1,1,0.3,0.22,0.1343,173
1991,1992,2011-03-28,1,0,3,20,0,1,1,1,0.32,0.22,0.1045,112
1992,1993,2011-03-28,1,0,3,21,0,1,1,1,0.32,0.21,0.1343,61
1993,1994,2011-03-28,1,0,3,22,0,1,1,1,0.3,0.22,0.2239,40
1994,1995,2011-03-28,1,0,3,23,0,1,1,1,0.28,0.24,0.2985,19
1995,1996,2011-03-29,1,0,3,0,0,2,1,1,0.26,0.28,0.3284,16
1996,1997,2011-03-29,1,0,3,1,0,2,1,1,0.24,0.32,0.2985,4
1997,1998,2011-03-29,1,0,3,2,0,2,1,1,0.24,0.32,0.2985,3
1998,1999,2011-03-29,1,0,3,3,0,2,1,1,0.24,0.32,0.2985,3
1999,2000,2011-03-29,1,0,3,4,0,2,1,1,0.2,0.44,0.1642,2
2000,2001,2011-03-29,1,0,3,5,0,2,1,1,0.22,0.37,0.2537,8
2001,2002,2011-03-29,1,0,3,6,0,2,1,1,0.22,0.41,0.2985,50
2002,2003,2011-03-29,1,0,3,7,0,2,1,1,0.22,0.41,0.3582,133
2003,2004,2011-03-29,1,0,3,8,0,2,1,1,0.24,0.35,0.3582,287
2004,2005,2011-03-29,1,0,3,9,0,2,1,1,0.28,0.28,0.3881,172
2005,2006,2011-03-29,1,0,3,10,0,2,1,1,0.3,0.24,0.2985,59
2006,2007,2011-03-29,1,0,3,11,0,2,1,2,0.34,0.25,0.3881,81
2007,2008,2011-03-29,1,0,3,12,0,2,1,1,0.34,0.25,0.1642,106
2008,2009,2011-03-29,1,0,3,13,0,2,1,1,0.34,0.25,0.2985,104
2009,2010,2011-03-29,1,0,3,14,0,2,1,1,0.36,0.25,0.2537,86
2010,2011,2011-03-29,1,0,3,15,0,2,1,1,0.38,0.25,0.2239,87
2011,2012,2011-03-29,1,0,3,16,0,2,1,1,0.38,0.22,0.1642,136
2012,2013,2011-03-29,1,0,3,17,0,2,1,1,0.4,0.2,0.1343,299
2013,2014,2011-03-29,1,0,3,18,0,2,1,1,0.36,0.21,0.0896,294
2014,2015,2011-03-29,1,0,3,19,0,2,1,1,0.34,0.23,0.194,190
2015,2016,2011-03-29,1,0,3,20,0,2,1,1,0.36,0.21,0.0896,132
2016,2017,2011-03-29,1,0,3,21,0,2,1,1,0.34,0.42,0.0,83
2017,2018,2011-03-29,1,0,3,22,0,2,1,1,0.34,0.49,0.0,55
2018,2019,2011-03-29,1,0,3,23,0,2,1,2,0.32,0.57,0.1045,35
2019,2020,2011-03-30,1,0,3,0,0,3,1,2,0.32,0.57,0.0,11
2020,2021,2011-03-30,1,0,3,1,0,3,1,1,0.32,0.39,0.0,10
2021,2022,2011-03-30,1,0,3,2,0,3,1,2,0.32,0.57,0.0,4
2022,2023,2011-03-30,1,0,3,3,0,3,1,2,0.32,0.49,0.0,4
2023,2024,2011-03-30,1,0,3,4,0,3,1,2,0.32,0.57,0.0,1
2024,2025,2011-03-30,1,0,3,5,0,3,1,2,0.3,0.56,0.194,7
2025,2026,2011-03-30,1,0,3,6,0,3,1,2,0.3,0.49,0.1343,48
2026,2027,2011-03-30,1,0,3,7,0,3,1,2,0.32,0.45,0.1045,136
2027,2028,2011-03-30,1,0,3,8,0,3,1,2,0.32,0.49,0.1642,263
2028,2029,2011-03-30,1,0,3,9,0,3,1,2,0.32,0.45,0.2239,154
2029,2030,2011-03-30,1,0,3,10,0,3,1,2,0.34,0.46,0.2239,64
2030,2031,2011-03-30,1,0,3,11,0,3,1,2,0.34,0.46,0.2537,90
2031,2032,2011-03-30,1,0,3,12,0,3,1,2,0.34,0.46,0.1642,80
2032,2033,2011-03-30,1,0,3,13,0,3,1,2,0.36,0.46,0.2239,98
2033,2034,2011-03-30,1,0,3,14,0,3,1,2,0.36,0.46,0.2985,80
2034,2035,2011-03-30,1,0,3,15,0,3,1,3,0.28,0.81,0.2985,70
2035,2036,2011-03-30,1,0,3,16,0,3,1,3,0.28,0.87,0.2537,36
2036,2037,2011-03-30,1,0,3,17,0,3,1,3,0.26,0.93,0.1045,116
2037,2038,2011-03-30,1,0,3,18,0,3,1,2,0.26,0.93,0.2239,85
2038,2039,2011-03-30,1,0,3,19,0,3,1,2,0.26,0.93,0.2239,72
2039,2040,2011-03-30,1,0,3,20,0,3,1,3,0.24,0.93,0.2985,44
2040,2041,2011-03-30,1,0,3,21,0,3,1,2,0.24,0.93,0.2537,27
2041,2042,2011-03-30,1,0,3,22,0,3,1,3,0.24,0.93,0.2239,24
2042,2043,2011-03-30,1,0,3,23,0,3,1,3,0.24,0.93,0.2836,12
2043,2044,2011-03-31,1,0,3,0,0,4,1,3,0.24,0.93,0.2239,3
2044,2045,2011-03-31,1,0,3,1,0,4,1,3,0.24,0.93,0.194,5
2045,2046,2011-03-31,1,0,3,2,0,4,1,3,0.24,0.93,0.194,5
2046,2047,2011-03-31,1,0,3,3,0,4,1,3,0.24,0.93,0.2239,1
2047,2048,2011-03-31,1,0,3,4,0,4,1,3,0.24,0.93,0.2537,2
2048,2049,2011-03-31,1,0,3,5,0,4,1,3,0.24,0.93,0.2239,8
2049,2050,2011-03-31,1,0,3,6,0,4,1,3,0.24,0.93,0.2985,36
2050,2051,2011-03-31,1,0,3,7,0,4,1,3,0.24,0.93,0.2537,92
2051,2052,2011-03-31,1,0,3,8,0,4,1,2,0.24,1.0,0.2537,192
2052,2053,2011-03-31,1,0,3,9,0,4,1,3,0.26,0.93,0.2537,132
2053,2054,2011-03-31,1,0,3,10,0,4,1,3,0.26,0.93,0.2537,69
2054,2055,2011-03-31,1,0,3,11,0,4,1,3,0.28,0.93,0.194,58
2055,2056,2011-03-31,1,0,3,12,0,4,1,3,0.28,0.93,0.194,90
2056,2057,2011-03-31,1,0,3,13,0,4,1,3,0.3,0.87,0.1343,68
2057,2058,2011-03-31,1,0,3,14,0,4,1,3,0.3,0.87,0.1343,76
2058,2059,2011-03-31,1,0,3,15,0,4,1,3,0.3,0.87,0.2985,65
2059,2060,2011-03-31,1,0,3,16,0,4,1,2,0.3,0.87,0.2537,85
2060,2061,2011-03-31,1,0,3,17,0,4,1,2,0.3,0.87,0.2537,168
2061,2062,2011-03-31,1,0,3,18,0,4,1,2,0.3,0.87,0.1343,177
2062,2063,2011-03-31,1,0,3,19,0,4,1,2,0.3,0.87,0.1343,130
2063,2064,2011-03-31,1,0,3,20,0,4,1,3,0.28,0.93,0.2836,85
2064,2065,2011-03-31,1,0,3,21,0,4,1,2,0.28,0.93,0.1642,60
2065,2066,2011-03-31,1,0,3,22,0,4,1,3,0.28,0.93,0.2537,51
2066,2067,2011-03-31,1,0,3,23,0,4,1,3,0.26,1.0,0.1642,27
2067,2068,2011-04-01,1,0,4,0,0,5,1,3,0.26,1.0,0.1642,6
2068,2069,2011-04-01,1,0,4,1,0,5,1,3,0.26,1.0,0.1642,4
2069,2070,2011-04-01,1,0,4,2,0,5,1,3,0.26,0.93,0.194,7
2070,2071,2011-04-01,1,0,4,3,0,5,1,2,0.24,0.93,0.2537,4
2071,2072,2011-04-01,1,0,4,4,0,5,1,2,0.24,0.93,0.2537,3
2072,2073,2011-04-01,1,0,4,5,0,5,1,3,0.24,0.93,0.2239,12
2073,2074,2011-04-01,1,0,4,6,0,5,1,3,0.24,0.93,0.2239,28
2074,2075,2011-04-01,1,0,4,7,0,5,1,3,0.24,0.93,0.0,95
2075,2076,2011-04-01,1,0,4,8,0,5,1,2,0.26,0.87,0.2537,206
2076,2077,2011-04-01,1,0,4,9,0,5,1,1,0.32,0.7,0.3582,173
2077,2078,2011-04-01,1,0,4,10,0,5,1,1,0.32,0.66,0.2836,75
2078,2079,2011-04-01,1,0,4,11,0,5,1,1,0.32,0.61,0.3582,89
2079,2080,2011-04-01,1,0,4,12,0,5,1,1,0.34,0.53,0.3582,95
2080,2081,2011-04-01,1,0,4,13,0,5,1,1,0.36,0.5,0.3582,110
2081,2082,2011-04-01,1,0,4,14,0,5,1,2,0.36,0.46,0.3582,87
2082,2083,2011-04-01,1,0,4,15,0,5,1,1,0.34,0.46,0.4179,111
2083,2084,2011-04-01,1,0,4,16,0,5,1,1,0.34,0.46,0.4179,167
2084,2085,2011-04-01,1,0,4,17,0,5,1,1,0.34,0.46,0.3284,281
2085,2086,2011-04-01,1,0,4,18,0,5,1,1,0.34,0.46,0.3284,241
2086,2087,2011-04-01,1,0,4,19,0,5,1,1,0.34,0.49,0.3284,136
2087,2088,2011-04-01,1,0,4,20,0,5,1,1,0.32,0.53,0.194,77
2088,2089,2011-04-01,1,0,4,21,0,5,1,1,0.32,0.53,0.1343,93
2089,2090,2011-04-01,1,0,4,22,0,5,1,1,0.3,0.56,0.1642,74
2090,2091,2011-04-01,1,0,4,23,0,5,1,1,0.3,0.61,0.0896,53
2091,2092,2011-04-02,1,0,4,0,0,6,0,2,0.3,0.61,0.0,32
2092,2093,2011-04-02,1,0,4,1,0,6,0,1,0.26,0.65,0.1343,32
2093,2094,2011-04-02,1,0,4,2,0,6,0,1,0.24,0.75,0.1343,21
2094,2095,2011-04-02,1,0,4,3,0,6,0,1,0.24,0.7,0.1642,9
2095,2096,2011-04-02,1,0,4,4,0,6,0,1,0.24,0.7,0.1642,5
2096,2097,2011-04-02,1,0,4,5,0,6,0,2,0.24,0.75,0.1642,5
2097,2098,2011-04-02,1,0,4,6,0,6,0,1,0.26,0.7,0.1045,12
2098,2099,2011-04-02,1,0,4,7,0,6,0,2,0.26,0.7,0.1045,18
2099,2100,2011-04-02,1,0,4,8,0,6,0,1,0.3,0.7,0.1045,55
2100,2101,2011-04-02,1,0,4,9,0,6,0,2,0.34,0.66,0.1045,87
2101,2102,2011-04-02,1,0,4,10,0,6,0,2,0.36,0.57,0.1642,154
2102,2103,2011-04-02,1,0,4,11,0,6,0,2,0.4,0.47,0.1642,198
2103,2104,2011-04-02,1,0,4,12,0,6,0,3,0.32,0.81,0.1343,184
2104,2105,2011-04-02,1,0,4,13,0,6,0,1,0.34,0.81,0.1343,137
2105,2106,2011-04-02,1,0,4,14,0,6,0,3,0.32,0.76,0.3284,190
2106,2107,2011-04-02,1,0,4,15,0,6,0,3,0.34,0.76,0.3881,136
2107,2108,2011-04-02,1,0,4,16,0,6,0,1,0.38,0.62,0.3284,196
2108,2109,2011-04-02,1,0,4,17,0,6,0,1,0.38,0.54,0.3582,184
2109,2110,2011-04-02,1,0,4,18,0,6,0,1,0.38,0.54,0.194,179
2110,2111,2011-04-02,1,0,4,19,0,6,0,1,0.36,0.53,0.3582,148
2111,2112,2011-04-02,1,0,4,20,0,6,0,1,0.34,0.53,0.2836,85
2112,2113,2011-04-02,1,0,4,21,0,6,0,1,0.32,0.61,0.2537,77
2113,2114,2011-04-02,1,0,4,22,0,6,0,1,0.32,0.61,0.2985,55
2114,2115,2011-04-02,1,0,4,23,0,6,0,1,0.32,0.61,0.1642,53
2115,2116,2011-04-03,1,0,4,0,0,0,0,1,0.3,0.65,0.194,39
2116,2117,2011-04-03,1,0,4,1,0,0,0,1,0.3,0.61,0.1045,34
2117,2118,2011-04-03,1,0,4,2,0,0,0,1,0.26,0.7,0.1343,24
2118,2119,2011-04-03,1,0,4,3,0,0,0,1,0.3,0.61,0.0,11
2119,2120,2011-04-03,1,0,4,4,0,0,0,1,0.28,0.7,0.0896,3
2120,2121,2011-04-03,1,0,4,5,0,0,0,1,0.28,0.65,0.2239,5
2121,2122,2011-04-03,1,0,4,6,0,0,0,1,0.28,0.65,0.194,33
2122,2123,2011-04-03,1,0,4,7,0,0,0,1,0.32,0.57,0.2239,33
2123,2124,2011-04-03,1,0,4,8,0,0,0,1,0.34,0.57,0.1642,62
2124,2125,2011-04-03,1,0,4,9,0,0,0,1,0.36,0.5,0.4925,142
2125,2126,2011-04-03,1,0,4,10,0,0,0,1,0.4,0.43,0.4179,215
2126,2127,2011-04-03,1,0,4,11,0,0,0,1,0.42,0.41,0.2537,243
2127,2128,2011-04-03,1,0,4,12,0,0,0,1,0.44,0.38,0.2836,313
2128,2129,2011-04-03,1,0,4,13,0,0,0,1,0.44,0.33,0.2985,367
2129,2130,2011-04-03,1,0,4,14,0,0,0,1,0.46,0.31,0.1343,349
2130,2131,2011-04-03,1,0,4,15,0,0,0,2,0.46,0.33,0.0,292
2131,2132,2011-04-03,1,0,4,16,0,0,0,2,0.46,0.31,0.194,303
2132,2133,2011-04-03,1,0,4,17,0,0,0,2,0.46,0.28,0.1343,274
2133,2134,2011-04-03,1,0,4,18,0,0,0,2,0.46,0.31,0.0,172
2134,2135,2011-04-03,1,0,4,19,0,0,0,2,0.42,0.44,0.194,144
2135,2136,2011-04-03,1,0,4,20,0,0,0,3,0.42,0.41,0.2239,79
2136,2137,2011-04-03,1,0,4,21,0,0,0,2,0.42,0.44,0.2239,45
2137,2138,2011-04-03,1,0,4,22,0,0,0,1,0.4,0.43,0.1045,36
2138,2139,2011-04-03,1,0,4,23,0,0,0,1,0.4,0.5,0.0896,31
2139,2140,2011-04-04,1,0,4,0,0,1,1,1,0.4,0.5,0.2239,6
2140,2141,2011-04-04,1,0,4,1,0,1,1,1,0.4,0.56,0.3582,11
2141,2142,2011-04-04,1,0,4,2,0,1,1,1,0.38,0.66,0.2537,2
2142,2143,2011-04-04,1,0,4,3,0,1,1,1,0.38,0.66,0.2836,1
2143,2144,2011-04-04,1,0,4,4,0,1,1,1,0.38,0.71,0.2985,2
2144,2145,2011-04-04,1,0,4,5,0,1,1,1,0.4,0.62,0.2537,7
2145,2146,2011-04-04,1,0,4,6,0,1,1,1,0.42,0.58,0.2836,46
2146,2147,2011-04-04,1,0,4,7,0,1,1,2,0.44,0.54,0.2537,157
2147,2148,2011-04-04,1,0,4,8,0,1,1,2,0.46,0.55,0.2985,339
2148,2149,2011-04-04,1,0,4,9,0,1,1,2,0.5,0.51,0.3881,158
2149,2150,2011-04-04,1,0,4,10,0,1,1,2,0.54,0.45,0.3582,90
2150,2151,2011-04-04,1,0,4,11,0,1,1,1,0.6,0.4,0.3881,124
2151,2152,2011-04-04,1,0,4,12,0,1,1,1,0.64,0.36,0.4627,157
2152,2153,2011-04-04,1,0,4,13,0,1,1,1,0.68,0.34,0.3284,139
2153,2154,2011-04-04,1,0,4,14,0,1,1,2,0.74,0.27,0.4925,123
2154,2155,2011-04-04,1,0,4,15,0,1,1,1,0.76,0.23,0.5522,143
2155,2156,2011-04-04,1,0,4,16,0,1,1,1,0.76,0.22,0.5224,189
2156,2157,2011-04-04,1,0,4,17,0,1,1,1,0.74,0.23,0.6119,366
2157,2158,2011-04-04,1,0,4,18,0,1,1,2,0.72,0.23,0.4925,386
2158,2159,2011-04-04,1,0,4,19,0,1,1,1,0.7,0.24,0.4627,278
2159,2160,2011-04-04,1,0,4,20,0,1,1,2,0.7,0.24,0.5522,173
2160,2161,2011-04-04,1,0,4,21,0,1,1,2,0.7,0.3,0.4478,95
2161,2162,2011-04-04,1,0,4,22,0,1,1,2,0.68,0.36,0.4627,75
2162,2163,2011-04-04,1,0,4,23,0,1,1,2,0.64,0.47,0.2239,48
2163,2164,2011-04-05,1,0,4,0,0,2,1,1,0.62,0.5,0.1045,22
2164,2165,2011-04-05,1,0,4,1,0,2,1,3,0.62,0.57,0.4179,15
2165,2166,2011-04-05,1,0,4,2,0,2,1,2,0.54,0.73,0.3284,5
2166,2167,2011-04-05,1,0,4,3,0,2,1,2,0.54,0.73,0.3284,4
2167,2168,2011-04-05,1,0,4,4,0,2,1,3,0.5,0.88,0.4925,2
2168,2169,2011-04-05,1,0,4,5,0,2,1,3,0.46,0.94,0.2985,5
2169,2170,2011-04-05,1,0,4,6,0,2,1,2,0.48,0.88,0.3284,38
2170,2171,2011-04-05,1,0,4,7,0,2,1,2,0.48,0.88,0.3284,134
2171,2172,2011-04-05,1,0,4,8,0,2,1,3,0.38,0.87,0.5821,157
2172,2173,2011-04-05,1,0,4,9,0,2,1,3,0.36,0.87,0.4925,46
2173,2174,2011-04-05,1,0,4,10,0,2,1,3,0.34,0.81,0.3881,28
2174,2175,2011-04-05,1,0,4,11,0,2,1,3,0.32,0.81,0.4478,19
2175,2176,2011-04-05,1,0,4,12,0,2,1,2,0.34,0.71,0.3881,38
2176,2177,2011-04-05,1,0,4,13,0,2,1,2,0.36,0.63,0.4179,56
2177,2178,2011-04-05,1,0,4,14,0,2,1,2,0.36,0.57,0.4925,76
2178,2179,2011-04-05,1,0,4,15,0,2,1,1,0.4,0.46,0.4627,68
2179,2180,2011-04-05,1,0,4,16,0,2,1,1,0.38,0.46,0.4179,130
2180,2181,2011-04-05,1,0,4,17,0,2,1,1,0.42,0.38,0.4179,273
2181,2182,2011-04-05,1,0,4,18,0,2,1,1,0.38,0.4,0.4925,267
2182,2183,2011-04-05,1,0,4,19,0,2,1,1,0.36,0.43,0.2985,160
2183,2184,2011-04-05,1,0,4,20,0,2,1,1,0.34,0.46,0.2836,91
2184,2185,2011-04-05,1,0,4,21,0,2,1,1,0.34,0.46,0.5224,89
2185,2186,2011-04-05,1,0,4,22,0,2,1,1,0.32,0.49,0.2985,46
2186,2187,2011-04-05,1,0,4,23,0,2,1,1,0.3,0.49,0.2836,26
2187,2188,2011-04-06,1,0,4,0,0,3,1,1,0.3,0.49,0.1045,15
2188,2189,2011-04-06,1,0,4,1,0,3,1,1,0.26,0.6,0.1343,2
2189,2190,2011-04-06,1,0,4,2,0,3,1,1,0.24,0.7,0.1343,5
2190,2191,2011-04-06,1,0,4,3,0,3,1,1,0.26,0.6,0.1343,4
2191,2192,2011-04-06,1,0,4,4,0,3,1,1,0.24,0.65,0.1343,1
2192,2193,2011-04-06,1,0,4,5,0,3,1,1,0.24,0.7,0.1045,13
2193,2194,2011-04-06,1,0,4,6,0,3,1,1,0.24,0.7,0.1045,56
2194,2195,2011-04-06,1,0,4,7,0,3,1,1,0.26,0.65,0.1045,133
2195,2196,2011-04-06,1,0,4,8,0,3,1,1,0.32,0.61,0.2239,325
2196,2197,2011-04-06,1,0,4,9,0,3,1,1,0.36,0.46,0.2537,165
2197,2198,2011-04-06,1,0,4,10,0,3,1,1,0.4,0.37,0.3881,69
2198,2199,2011-04-06,1,0,4,11,0,3,1,1,0.42,0.38,0.3881,93
