index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt,day_night
16171,2012-11-11,3,1,11,12,0,0,0,1,0.5,0.48,0.0896,585,1
16172,2012-11-11,3,1,11,13,0,0,0,1,0.54,0.45,0.1045,686,1
16173,2012-11-11,3,1,11,14,0,0,0,1,0.6,0.33,0.1642,654,1
16174,2012-11-11,3,1,11,15,0,0,0,1,0.56,0.37,0.2239,724,1
16175,2012-11-11,3,1,11,16,0,0,0,1,0.54,0.42,0.2239,653,1
16176,2012-11-11,3,1,11,17,0,0,0,1,0.54,0.45,0.1642,493,1
16191,2012-11-12,3,1,11,8,1,1,0,1,0.42,0.82,0.1642,540,1
16199,2012-11-12,3,1,11,16,1,1,0,1,0.56,0.64,0.1642,434,1
16200,2012-11-12,3,1,11,17,1,1,0,1,0.56,0.64,0.2836,596,1
16201,2012-11-12,3,1,11,18,1,1,0,1,0.52,0.72,0.1343,551,1
16224,2012-11-13,3,1,11,17,0,2,1,1,0.34,0.49,0.3582,608,1
16225,2012-11-13,3,1,11,18,0,2,1,1,0.34,0.49,0.2836,559,1
16233,2012-11-14,3,1,11,2,0,3,1,1,0.24,0.6,0.2985,1,0
16239,2012-11-14,3,1,11,8,0,3,1,1,0.28,0.56,0.2985,691,1
16248,2012-11-14,3,1,11,17,0,3,1,1,0.32,0.49,0.194,583,1
16249,2012-11-14,3,1,11,18,0,3,1,1,0.32,0.53,0.1642,567,1
16263,2012-11-15,3,1,11,8,0,4,1,2,0.3,0.61,0.2239,646,1
16272,2012-11-15,3,1,11,17,0,4,1,2,0.36,0.57,0.2239,563,1
16273,2012-11-15,3,1,11,18,0,4,1,2,0.36,0.57,0.194,573,1
16287,2012-11-16,3,1,11,8,0,5,1,2,0.32,0.57,0.1343,711,1
16296,2012-11-16,3,1,11,17,0,5,1,1,0.36,0.46,0.194,580,1
16297,2012-11-16,3,1,11,18,0,5,1,1,0.34,0.53,0.1642,505,1
16316,2012-11-17,3,1,11,13,0,6,0,1,0.42,0.38,0.2537,525,1
16317,2012-11-17,3,1,11,14,0,6,0,1,0.42,0.38,0.194,555,1
16318,2012-11-17,3,1,11,15,0,6,0,1,0.42,0.35,0.2985,549,1
16359,2012-11-19,3,1,11,8,0,1,1,2,0.36,0.66,0.2985,663,1
16368,2012-11-19,3,1,11,17,0,1,1,2,0.42,0.58,0.194,619,1
16369,2012-11-19,3,1,11,18,0,1,1,2,0.4,0.58,0.2537,580,1
16383,2012-11-20,3,1,11,8,0,2,1,1,0.34,0.71,0.1343,665,1
16392,2012-11-20,3,1,11,17,0,2,1,2,0.4,0.71,0.1642,590,1
16393,2012-11-20,3,1,11,18,0,2,1,2,0.4,0.66,0.0896,550,1
16407,2012-11-21,3,1,11,8,0,3,1,2,0.28,0.81,0.0896,551,1
16450,2012-11-23,3,1,11,3,0,5,1,1,0.26,0.7,0.0,1,0
16461,2012-11-23,3,1,11,14,0,5,1,1,0.5,0.36,0.2537,435,1
16527,2012-11-26,3,1,11,8,0,1,1,1,0.24,0.65,0.0,638,1
16536,2012-11-26,3,1,11,17,0,1,1,1,0.42,0.32,0.0,553,1
16537,2012-11-26,3,1,11,18,0,1,1,1,0.36,0.5,0.1642,521,1
16551,2012-11-27,3,1,11,8,0,2,1,3,0.32,0.81,0.1642,500,1
16560,2012-11-27,3,1,11,17,0,2,1,2,0.3,0.75,0.3881,527,1
16561,2012-11-27,3,1,11,18,0,2,1,1,0.26,0.81,0.3582,482,1
16569,2012-11-28,3,1,11,2,0,3,1,2,0.26,0.75,0.2239,1,0
16575,2012-11-28,3,1,11,8,0,3,1,1,0.24,0.6,0.2836,692,1
16584,2012-11-28,3,1,11,17,0,3,1,1,0.34,0.31,0.1343,563,1
16585,2012-11-28,3,1,11,18,0,3,1,1,0.32,0.33,0.2836,542,1
16598,2012-11-29,3,1,11,8,0,4,1,1,0.2,0.69,0.1045,679,1
16607,2012-11-29,3,1,11,17,0,4,1,1,0.34,0.39,0.194,561,1
16608,2012-11-29,3,1,11,18,0,4,1,1,0.32,0.49,0.1642,537,1
16622,2012-11-30,3,1,11,8,0,5,1,2,0.22,0.8,0.0896,729,1
16631,2012-11-30,3,1,11,17,0,5,1,1,0.36,0.5,0.194,582,1
16632,2012-11-30,3,1,11,18,0,5,1,2,0.34,0.61,0.0,509,1
16651,2012-12-01,0,1,12,13,0,6,0,2,0.34,0.76,0.0,509,1
16652,2012-12-01,0,1,12,14,0,6,0,2,0.36,0.71,0.0,479,1
16653,2012-12-01,0,1,12,15,0,6,0,2,0.4,0.62,0.0,484,1
16674,2012-12-02,0,1,12,12,0,0,0,2,0.34,0.81,0.1642,520,1
16675,2012-12-02,0,1,12,13,0,0,0,1,0.4,0.71,0.2239,431,1
16694,2012-12-03,0,1,12,8,0,1,1,1,0.36,0.93,0.0,731,1
16703,2012-12-03,0,1,12,17,0,1,1,1,0.52,0.63,0.1045,708,1
16704,2012-12-03,0,1,12,18,0,1,1,1,0.5,0.68,0.0896,692,1
16717,2012-12-04,0,1,12,7,0,2,1,1,0.42,0.88,0.1343,502,1
16718,2012-12-04,0,1,12,8,0,2,1,2,0.44,0.88,0.1642,721,1
16726,2012-12-04,0,1,12,16,0,2,1,1,0.58,0.49,0.2836,435,1
16727,2012-12-04,0,1,12,17,0,2,1,1,0.52,0.59,0.2239,743,1
16728,2012-12-04,0,1,12,18,0,2,1,1,0.5,0.63,0.2239,731,1
16742,2012-12-05,0,1,12,8,0,3,1,2,0.44,0.58,0.2836,759,1
16751,2012-12-05,0,1,12,17,0,3,1,1,0.44,0.35,0.2836,605,1
16752,2012-12-05,0,1,12,18,0,3,1,1,0.42,0.35,0.4478,609,1
16766,2012-12-06,0,1,12,8,0,4,1,1,0.22,0.51,0.2985,659,1
16775,2012-12-06,0,1,12,17,0,4,1,1,0.3,0.45,0.1045,617,1
16776,2012-12-06,0,1,12,18,0,4,1,1,0.28,0.45,0.1642,565,1
16799,2012-12-07,0,1,12,17,0,5,1,2,0.38,0.66,0.0,568,1
16800,2012-12-07,0,1,12,18,0,5,1,2,0.38,0.71,0.1045,498,1
16818,2012-12-08,0,1,12,12,0,6,0,2,0.4,0.87,0.2239,486,1
16819,2012-12-08,0,1,12,13,0,6,0,2,0.4,0.87,0.1642,547,1
16820,2012-12-08,0,1,12,14,0,6,0,2,0.4,0.87,0.2836,542,1
16821,2012-12-08,0,1,12,15,0,6,0,1,0.42,0.82,0.1642,541,1
16822,2012-12-08,0,1,12,16,0,6,0,1,0.42,0.82,0.1642,507,1
16862,2012-12-10,0,1,12,8,0,1,1,2,0.42,1.0,0.2537,584,1
16871,2012-12-10,0,1,12,17,0,1,1,2,0.48,0.82,0.2836,616,1
16872,2012-12-10,0,1,12,18,0,1,1,2,0.46,0.88,0.2836,564,1
16880,2012-12-11,0,1,12,2,0,2,1,2,0.4,0.66,0.3284,1,0
16886,2012-12-11,0,1,12,8,0,2,1,2,0.34,0.61,0.2985,724,1
16895,2012-12-11,0,1,12,17,0,2,1,1,0.32,0.53,0.2239,601,1
16896,2012-12-11,0,1,12,18,0,2,1,1,0.32,0.53,0.2239,546,1
16897,2012-12-11,0,1,12,19,0,2,1,1,0.32,0.53,0.2239,433,1
16910,2012-12-12,0,1,12,8,0,3,1,2,0.26,0.65,0.1642,688,1
16919,2012-12-12,0,1,12,17,0,3,1,2,0.32,0.53,0.2239,561,1
16920,2012-12-12,0,1,12,18,0,3,1,2,0.32,0.49,0.2239,540,1
16934,2012-12-13,0,1,12,8,0,4,1,1,0.24,0.6,0.194,679,1
16943,2012-12-13,0,1,12,17,0,4,1,1,0.32,0.42,0.1045,550,1
16958,2012-12-14,0,1,12,8,0,5,1,1,0.2,0.69,0.0896,636,1
16967,2012-12-14,0,1,12,17,0,5,1,1,0.34,0.57,0.1642,622,1
17030,2012-12-17,0,1,12,8,0,1,1,2,0.38,0.87,0.1045,592,1
17039,2012-12-17,0,1,12,17,0,1,1,2,0.4,0.94,0.2537,495,1
17040,2012-12-17,0,1,12,18,0,1,1,2,0.4,0.94,0.0896,507,1
17054,2012-12-18,0,1,12,8,0,2,1,1,0.38,0.94,0.0,662,1
17063,2012-12-18,0,1,12,17,0,2,1,1,0.4,0.47,0.4478,572,1
17064,2012-12-18,0,1,12,18,0,2,1,1,0.38,0.46,0.3284,525,1
17078,2012-12-19,0,1,12,8,0,3,1,1,0.24,0.87,0.1045,678,1
17087,2012-12-19,0,1,12,17,0,3,1,1,0.4,0.5,0.3881,562,1
17088,2012-12-19,0,1,12,18,0,3,1,1,0.38,0.5,0.3582,569,1
17102,2012-12-20,0,1,12,8,0,4,1,2,0.3,0.7,0.0,599,1
17216,2012-12-25,0,1,12,4,1,2,0,2,0.24,0.87,0.0896,1,0
17238,2012-12-26,0,1,12,2,0,3,1,2,0.26,0.65,0.2985,1,0
17263,2012-12-27,0,1,12,3,0,4,1,2,0.24,0.87,0.2239,1,0
17359,2012-12-31,0,1,12,3,0,1,1,1,0.16,0.59,0.1045,1,0
